tweet,label
ohun tí à ń wá lọ sí ṣókótó wà lápòo ṣòkòtòo wa ọ̀kanòjọ̀kan igi ń bẹ nílẹ̀ yìí tí yó fọ ẹnu mọ̀ ṣáká,3
chukwu gozie gi so ive dropped my akant number in za dm kpuom isi i kpuru albert,1
yoòbá yóò ní ẹ kú àlàjá ọdún,3
nwane hapu long essay iji ihe ego gi otoro ogologo,1
ẹ kú orí ire o orí ló gbé e yín síbẹ̀ orí náà yó tì yín lẹ́yìn ẹ ò ní ṣìṣe o,3
chineke nna bikonu aririo kam nọ zí,1
gotten my data from chukwu gozie gi,1
taa bụ ụbọchị ọṅụ maka ncheta ọmụmụ gị ana m naasị na amara ngọzi ogologo ndụ na ahụ ike gaabara gi ụba chineke gaemezukwara gị ọchịchọ obi ya ya gazie,1
ẹ kú ojúmọ́ aà jíire bí o ‍️ àníkún ohun rere gbogbo lọ́sẹ̀ yí láṣẹ ọlọ́un good morning how are you ‍️ wishing you the best of this new week by gods grace,3
remain u insha allah ko zamuyi ne,0
na ballon de hot e go win,2
asa onye life,1
ndewo nne jisie ike,1
nke a mara mma nke ukwuu m ga ezite nke m maka na m hụkwara ihe ọma nanya chukwu gozie gị,1
ka chukwu nna gọzie gị ma nye gị ọṅụ ka ịhụnanya nke chukwu nna na ịdịko na otú nke mmụọ nsọ naenye dịrị gị ugbu a rụọ mgbe ebebe happy birthday big brother,1
gsky ne wanan daman temakon allah muke so kuma atiku shine ze zama sila allah yasaka da alheri atiku up up atiku️️,0
ògbómọ̀ṣọ́ ẹ̀yin dà ti yín ni mo ṣe jàre níbi wọ́n gbé jẹkà ní kùtùkùtù kí wọ́n tó mùkọ ẹkáàárọ̀ o,3
kalli zazzafar video mai taken fitattun yan matan kannywood a duniyar instagram please subscribe now,0
ajé ire ni n ó máa pa n ó ní pàdánù aláàánúùn mi kò ní í wọ́n ẹ̀gbà ò ní í gba tọwọ́ọ̀ mi dànù n ò ní kàgbákò n ò ní kàkóbá àdábá kì í ṣe tèmi aṣọ iyì mi kò ní í fàya n ò ní í ràrìnfẹsẹ̀sí ojúù mi ò ní í ríbi ire lojú owó ń rí ire ire ire ni n ó máa rí,3
nice bed space you don chop rich stewbanga cause na next line of action,2
baby nenwu noku,1
mgbede oma nwanyi mara nma,1
ti a ba nipe ki a ka ire oluwa ile a su ile a mo àti pé ẹ̀ni bá mọ inú rò á mọ pẹ́ dá mo dúpẹ́ d,3
allah ka tausayawa kasa ta nigeria ka kawo mata karshen wannan masifar da dake faruwa a ciki ta badan halin mutanen da ke cikin ta ba,0
e be like na only you dey enjoy this kind thing for this app oshow me the way na,2
i dey hear una scores una do well oh,2
malam aminu ba haka ya kamata kace masa ba tunda har yana kallon series firm naka ai is one of ur fans just kace masa to tunda ai to bata karya wuya malam aminu shawarace,0
ẹní bá fẹ́ jẹ iṣẹ́ ẹ̀ pẹ́ máa ńbínú mọ níwọ̀n ni whoever wants to long enjoy the fruits of his labor ought to be in control of his temper moderation and tolerance are crucial to longevity,3
otis you be big man chopper dey for you na,2
amin ni oruko awimayewun beno ni ko ri fun ogbeni alakowe yoruba loni ati lailai,3
daalu nu ezigbo mmadu,1
ìbá dára bí ìjọba èkó bá jáde síta gbangba láti jẹ́ kí gbogbo akẹ́kọ̀ọ́ àti òbí mọ̀ yìí,3
allahu akbar ya allah kamin daukakar da zamin hakn albarkar wannan da yake kwance anan ya allah koh amafarki ne ya subhanalilih,0
mbami e pòe seun púpò ire o,3
ya ubangiji allah ka amsa adduar bayinka,0
these people na heavenly places dem dey decor for oh wen our power reach we go contact them for now lets manage our road side decor sellers,2
allah ubangijin yayi rahama a gare shi allah ya kyautata makwancin sa ya gafarta mai zunuban sa allah ya kyautata tamu idan lokaci yayi,0
ire gbogbo dà wá o igìrìrì igìrìrì òkè kì íyẹ̀ tí fi í gbẹbọọ tiẹ̀ ire gbogbo dà wá o igìrìrì igìrìrì,3
na afa jesus onye wem amen,1
awa ni amuludun yoruba lori pelumi tiwa,3
masha allah gaskiya bamabamai sundinatash mungudiwa allah amma baba kakara dubawa anachiki yanayi yunwa gaskiya,0
e kaaro ajiire bi a ku isinmi opin ose ẹ kú ojúmọ́ o ẹ sì kú àlàjá ọ̀sẹ̀,3
annabin rahma ya karbi bakuncinsa ameen dan annabi muhammadu saw,0
innalillahi waina ilehi rajiun allah jikan su su kuma wanda suka kahesu allah ya hiryesu idan ba masu hiryuwa bane allah kai maganin su,0
okay marry otis,2
i fit even use my profit enter airplane go meet them wherever they are so far they are within nigeria,2
ubangiji allah yayi masa tsaye albarkacin annabisaw allah gabawanka nazir m ahmad allah kafiddashi daga sharrin masu shairi,0
gara da kike gwasle kapiran nan naji dadi nxt time ko bikini kika saka kawai scrolling up xanyi,0
w e e k e n dv i b e s taking care of our teeth and gums can have a significant impact on,2
chineke ekwe kwala ihe ojo,1
do not look down on anybody no matter how broke heshe might be cuz jah wey de bless no de look face,2
ọ̀rúnmìlà ṣe ifá fún wọ́n pé ará tó bá wù wọ́n ni wọn óò máa dá aráyé ò sì ní rí ìdíi wọn,3
ìyá ọ̀ṣun kú ọjọ́ mẹ́ta o,3
happy birthday doc akwuna chukwu oma dube gi,1
daalu nne no bus yet,1
if na only that socket sef,2
gaskiya kayi hakuri sosae jaybee shes just making ur day gaskiya i felt this reply,0
allah yamaida mafi alkhairi,0
happy birthday dibia ukwu ogologondu ahuike na ihe iribaama ga bu oke gi mbe nile,1
omooooooooo e don tey oooo at last we see person vpn login steal congratulations to me on my login back to twitter ive missed dragging environment mehhn buhari snapchat burna meta verse black rihanna,2
ihe m ji adị ndu,1
my spec na the one wey gree for me,2
a kúkú nbe níbí o jàre ibi a tí nfewúré jiyán e kúu làákàyè e kú ìrántí eni síre,3
sakkwatawan shehu maida qasari zuma na shehu dan gaskiya ankayimu sokoto birnin shehu sokoto inba don awo ba da kinfi kano sakkwatawan shehu allura da zare come read my comment,0
wayyo allah ya allah ka kawo mana karshen abun nan allah ya kawo mana kwanciyan hankali ameen,0
allah yabashi lapia mukuma ya karemu idan kuma itace zata zama ajalinmu allah ya amshi ranmu da imani amin,0
tuba nake oga umar amman fa ya min kuskus cewa biki saura yan sati,0
me wey don imagine myself tire for bg make i just they help dem handle anything computer related,2
arụsị naenye onwe ya nri daalụ,1
nwanyị oma dalụ,1
àṣesílẹ̀ làbọ̀wábá ẹ jẹ́ á ṣiṣẹ́ ajé lásìkò àárọ̀ kí ọjọ́ alẹ́ tó wọlé dé kí a ba fi ẹ̀yìn tì jọrọ̀ lálẹ́,3
wannan gaskiya adalin jagora,0
ọmọ rẹ̀ olúṣí oníwà rere onínú tútù bíi àdàbà ni àwọn ará ìlú ń fojú sọ́nà fún kí ó dé orí ìtẹ́ iyì olúṣí ju ti bàbáa rẹ̀ lọ láàárín ìlú ìlara ọmọ yìí ni jááyin ṣe títí tí ó fi pa á lásìkò ètò ìsìnkú gẹ́gẹ́ bí ìṣe ilẹ̀ yorùbá dandan ni eégún,3
president buhari duk wanda yayyi mai kyau ya gani mai kyau yan najeriya sundauki yardarsu sunbakah allah kawomana zaman lafiya a najeriya ameen,0
innalillahi wa innalillahi rajiuun innalillahi wa innalillahi rajiuun rahma kiji tsoron allah all those people advising you wallahi suna sonki ne da rahamar allah wallahi ina tausaya maki ace yau ki wayi gari ki jiki cikin qabari kin koma ma allah a irin wannan yanayi,0
oye ki a dide si idagba soke awa omo kaaro o jire ati ile wa,3
daalu nwanne mmadu ka eji akaa ana m abiaaa,1
allah ya kawo mana qarshen wannan annobar,0
gej is my hero even the wasc one acknowledges his hero status na only a tree with ripe fruits pipo for d full street dey stone,2
the thing when you dey do dey sweet for body like sugar and honey e dey make me wonder eh,2
in sha allah ba zai manta ba count down to umars return,0
tayi kuskure kuma ta nemi rahamar allah amma korar ta ba dai dai bane allah ya yafe mana baki daya,0
alheri insha allah,0
handsome cant be used anyhow o e get e meaning,2
alhamdulillah am happy for zainab allah ya fitoda sauran da suke cikin irin wannan hali kuma basu samu mai cetosu ba,0
allah yakaramai lpy imani da tsoran allah,0
ltlt oooo amin ase oo aku odun rt ẹ káàárọ̀ o a kú ọjọ́ òmìnira o,3
amarya bakya laifi ko kin kashe dan masu gida an,0
ní òórọ̀ ọjọ́ ajé yìí tí í ṣe ọjọ́ kẹwàá oṣù agẹmọ ajé á wá wa wá gẹ́gẹ́ bí ẹẹ́wàá tí kì í wá nǹkan tì a ò ní wá nǹkan tì,3
omo u just start na if na fligh ticket u dey talk about i for understand o but make i retweet am sha maybe ur luck fit shine,2
allah ka bamu mata na gari,0
nwanne mmadụ á sị nọ tà kà amụrụ gị á sị kà chukwu nọ neligwe gọzie gị nè dukwa gị ná ọtụtụ ìhè ine mé kà ìhè nílé ine mé gaziere gị ébé nílé akpọrọ áhà gị kà olisa bị nigwe nochitere gị ịma ná m hụ ru gị nanya ngwá nụ ụdọ,1
thats my guy in ma kukan za ayi ana tare,0
ẹ̀ ẹ́ gbayì ní,3
do you hear igbo onye ke ru uwa imela,1
akalla lafiya sarki,0
taff toh allah ya kiyaye,0
allah yakawo mana karshen wannan musibah,0
lmaooo abeg na,2
ògún lákayé ọsìnmọlẹ̀ oníjà oòle adìgìrì gììrì re ibi ìjà the awesome eulogy of ògún the òrìṣà of iron and war pleasing to the ears like the melody of the forest birds oríkì aládùn òrìṣà ògún ó rẹwà létí bíi ohùn aládùn ẹiyẹ oko by,3
o see gbere oodua a gbe e ori e a kanke o ni ba araye fowo tii,3
so ni a raayina ina ganin hakan na faruwane sanadin rashin tayi ne kawai yassa mukeyin hakan domin mu nishadantu da juna saboda rabena da inji nishadi har na manta wannan ai tamkar zaman marna ne na albarkacin baki domin kaji kanka kana nishadan tuwa da abu kawai,0
allah yatemaka rahama,0
bawo ni see daadaa la ji done guudmorin,3
weed is my best friend my best paddy you know why it doesnt judge ‍️ i always trust it it sees the future from your present e nor even get as i wan take explain am for you if you nor dey smoke try to listen weed is my best friend,2
ojumo ire ni oo ire ni tiwa ma je lose titun yi ojúmọ́ ire ni mo jí sí,3
mo napá nasẹ̀ ara mi yá gágá,3
i know im not the only one not watching this nigeria vs south africa match i bn dey watch am too oooo but lyt don go,2
ubangiji allah ya qara basira,0
masha allah ️ da nima but mukuma adamawa state sai rana da zafi gacikuma azumi sai kara kusokai yakeyi bansan inazansa kainaba yasin gaci qrt stay at home danayi hijira zuwa china,0
obi ụtọ ụbọchị ọmụmụ m agadi nwanne,1
uche m di ya,1
allahu akbar allah yasa daga ranan sun daina wannan aikin,0
likes e se gan o apapo omo yoruba yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni □ yoruba tv,3
ututu oma umu ahaba,1
naso me and sef hug ourselves dey scream inside car,2
na politician wey protest na we go vote for period,2
to muma mutanen kano ai yakamata kizo ki bude branch ai ko kinfi son mutanen kd din next,0
mai masoya da yawa hello queen kindly inform us your fiance dannaga mutane da yawa suna go slow akanki,0
toò mo kí gbogbo aláwẹ̀ oṣù yìí pé ẹkú òngbẹ emi wa a gba ja o,3
tipa tikuuku oluwa mu mi lo se rere oya lets go happy easter everybody,3
onweghi ihe dika nne,1
and now be thou exalted exalted exalted emmanuellllll mma mma ekele umu gi na ye gi ekele,1
tiwaaa o ni baaaje oooo,3
dede a sị m ka m kelee gị ndewo sir ya gaziere gị,1
we in yola we are safe insha allahnd i hope this shitcovidiot will end before allah yasa dai ba karya ake yi mana don a saci kudin mu bah,0
happiest bornday nnukwu nwam anambra,1
ewu ọ̀nà di dídé lókùn bí ẹran akẹ baba lókè pa àlọ àti àbọ̀ọ wa mọ́ jẹ́ a délé báre lálẹ́,3
allah ke nnin bai baka wannan ba sai ya baka wannanallah ya qara basira dan uwawishin you all the best,0
its alright pẹ̀lẹ́ as the says tí ẹṣin bá dání a má tún gùn,3
e don tey wen i see your post correct guy,2
ire gbogbo lo ma ba mi rt ire mi kò ní rékọjá mi o ẹ̀yin nkọ́ ire ni temi loni,3
you suppose know una club na bruv,2
tí o bá rò pé o ti șalábàápàdé ẹni tó ti kó ààrùn farabalẹ̀ má ṣe ìgbóná kí o sì dá wà kí o wo ara rẹ fún àwọn àmì àìsàn náà,3
how far na wetin dey maximize,2
onye oma chukwugoziri,1
chukwu agozi go gi w,1
arọ tí kò lẹ́sẹ̀ nílẹ̀ẹ́ lọ́gbọ́n nínú,3
eledumare ti se arabirin ti awon boko haram jigbe ni awa ri eledumare ti ose eleyi ase awon toku ni awari ki a segun boko haramu,3
oga sammy i need the jersey ooo i be ur fan n i so much like ur show when u dey on air i will tell my husband dat you are to much on sport matter n u dey make we way go school to understand everything abt sports u guys are to much on sports matters,2
nnwa sara ahụ ọnụ ụtụtụ kee kwanụ,1
nwa ọma osiso,1
igbo kwenu ooo onye wetara oji wetara ndu,1
dami you sef don dey do love jesus,2
u dey mind dem lol,2
o di kwa mma i kwu eziokwu on time,1
abi na ki olohun lora emi kowa a wa rt owoseni ó ń bọ̀ kò sí oun tí a lè ṣe,3
congrats rahamah i admire your courage,0
ameen thumma ameen in miji ne kuma gani,0
na money dem dey find na,2
fii oju reree woo mi kii oluwa lee fii oju reree woo re,3
mehn the cars eeh fada lawd abeg nau me sef wan get car and house for assokoro,2
o tu o soro ùwà há me jizọs bu nkem ihe ọ soro ùwà há kwu be jizọs bu nkem,1
ah dem dey get follow limit me am just knowing ooo,2
gbogbo abiamọ ayé ẹ ò ní fojú sọkún ọmọ elénìní ò ní fọmọ payín lẹ́kún aboyún á bí wẹ́rẹ́ àgàn á fọwọ́ ṣosùn,3
babuhari yayi alkawarin kwatosuba,0
allah yakarawa rayuwa albarka baba buhari,0
yarinyar nan fa me kyau ce kawai dai kawai dai,0
going down in a few minutes if you dey onitsha and environs abeg show even if na for the small chops make e for no loss,2
agege olu of agege hrm oba oyedeji k isiba ni ki gbogbo olugbe ilu agege yera fun iwa jagidijagan ni asiko idibo ti onbo lona agegetv agege online,3
kai bbc abokina ne sosai kuma wlh na tabbata yafi rabin masu surutun nan kare addininsa idan bazaka fado alheri ba kayi shiru allahu aalam,0
ya gaziere gi mgbado anya nwanne,1
ameen the multiple award winning actor allah yaqara daukaka da nisan kwana sarki,0
ọ̀tunọ̀tun lọ́jọ́ ń yọ ọ̀tunọ̀tun la ó ma bọ́jọ́ yọ,3
i dey ooe don tey,2
aré àná kò tán síbẹ̀ o àti ṣì máa dìbò lónìí èkó ò ní bàjẹ́ o,3
or you wan return home you wey dey like mama iwota,2
emi mimo orun ba le mi se ibugbe re ninu mi emi orun ba le mi emi orun ba le mi se ibugbe re ninu mi,3
ká ṣọ́ra rọra mu omi inú ọ̀rá ike ká má ba kó aàrùn onígbáméjì,3
yu dey find your own me i dey find my own,2
trump nwoke oma enyi oha a concede go‍️,1
ìbàdàn àwọn òòṣà ẹ kú ìrọjú ti ìjàmbá iná eporọ̀bì àná ólódùmarè ṣàànú wa ni ìlú yìí,3
she said na because na our fav i no dey talk again make my fav get sense commot herself from whatever rubbish that is,2
mo towotowo ki awon omo yoruba nibi gbogbo lorile ede ni ipinle ati loke okun ajuwa se oooo,3
nwanyi oma mbaise,1
ezigbo nnaudo diri gi,1
muna adduar allah yakawo muna sauki,0
omalicha nwa chukwu gọzie gị nne,1
nne mụ nne mụ ooo ezigbo nne mụ eee nne mụ nne mụ ooo ezigbo nne mụ mama nne mụ nne mụ ooo ezigbo nne mụ eee chukwu biko gọzie nne mụ nye ya ọganihu chukwu biko gọzie ochie dike mama nna gọzie nne m ochie dike nne m,1
n ò mọ̀ pé ìdíje obìrin mùsùlùmí tó rẹwà jù lágbáyé wà ọmọ dúdú ọmọ nàìjá ló jáwéolúborí,3
the only reason why man utd dey champions league na bruno + pogba combo post lockdown mason greenwood form rashford + martial also this season as bad as pogba be e play key role for our wins vs rb leipzig newcastle and psg so calm down ️,2
allah yagafarta masa allah yasa ya huta one of my favorite quranic reciters allahu akbar,0
ẹ ti mú u wá a ti rí ìwé owó ináa yín o ẹ ṣé o,3
sai kayi talaka zaisha jarmiya,0
a r is biko make me relate maka na nwanne gi na agba mbo oh,1
it took me hrs to get to lagos from cape town ct to dubai to lagos this was the only reasonable oneway tix all of una ya know ya sef when me i become president im doing national carrier if you dont like it theres space in canada,2
wait o so if u dey do voice note for whatsapp when you dey laugh the voice not con mistakenly canceled you go laugh again,2
mo fẹ́ ẹ́ là ẹ má ṣe kà mí bí ng ò bá kú ma là mà á mọ̀ lówó mà á mọ̀ bímọ èmi kà ṣàìlà,3
a jẹ́ pé àti àlọ àti àbọ yín ọwọ́ olódùmare ló wà kòsí ìbẹ̀rù kòsí ìfòyà ó ku kẹ́ẹ máa yan bí ọmọ ọba,3
walahi wuse market puff puff dey hungry me,2
inshaallah nan da years sai kinyi aure kiyi screenshot din wannan maganar tawa,0
allah ya kaimu kuma allah ya nuna mana ranar da rai da lpy kuma allah ya bamu zaman lpy allah ya daukaka nigeria,0
my umu nwanne,1
how far na how e dey be that side,2
a big happy birthday to amaka ugbo aka amaka tomatojos of naija,1
abeg make una dey shake their leg,2
o gaadi ka oru ebube ️,1
i de see you since na where you de like fine girls pics only i go laugh,2
ká máa náwó kò ní kí ówó ó tán ká ya ahun kò ní kí owó ó pọ̀ si generosity does not necessarily make one poor nor does stinginess make one rich generosity is it kindness pays,3
oòrùn ti wọ̀ nílẹ̀ yìí báyìí ìyẹn jẹ́ àṣekágbá fún ọdúnnìí ọ̀la loòrùn ó tún là ìyẹn lọ́dún titun kọ́lọ́run ṣọ́ wa,3
na my guy e dey sweet to argue with am for tl,2
na wey smart dey make for class but when comes na dat same pikin dey dust all the,2
always take out time to appreciate people wey love your hustle god bless all the people wey dey support muip ️ how you see that de gea jersey wey dey rock,2
ya allah allah ka kare mu allah k bashi lpy,0
ìyá lalábàárò ọmọ,3
swipe tall sweetheart next bodysuit with cap sleeve ‍ out of stock shakarashop online shop wen sabi you sef go dey do shakara warri nigeria,2
abba gida gida abba kowanne gida akwai abba,0
chukwu nke igwe bu ebe ndu di ndu di na aka chukwu,1
muna tare dasu allah ya kara yarda da damu da imanimu baba daya,0
rahma kina da kyau sosai,0
ututu omahave you voted yet vote erica to vote kiddwaya to chukwu gozie unu,1
np ogologo ndu on with,1
ndo nwannem o ga di mma,1
dan allah kar kuyi mana haka,0
give a rate to boy yoruba ni baba,3
thank you lord ose pupo baba agba kabi ó osi dansaki naekele gị onyenwe alhamdulillah,1
hhhhhhhhhh masha allah haka akiso ai yana da wani amfani dama,0
when the happening guys wannna take a group pic bt you sef wan join,2
our very own mapo hallgod bless e kaaro o ekaaro loluyole ibadanilu ogunmola,3
emi na lowo si ati ma gba awon eeyan wa ni iyanju nipa ati ni itelorun pelu nkan tiwa awon agba bo won fiyewa wipe teni nte,3
loool merry christmas odogwu udo chia na ndu anyi ncha,1
i have something i want you to take a look at nah just one kain style wey i fit say you suppose like,2
happy birthday mr e l e v a t e d such an amazing fun loving and outstanding,2
di programme na speak people answer and na zainab aileru dey torchlight wetin dey di headlines for inside our newspapers dis morning tune in make you follow put mouth for wetin dey occur for our country,2
nwa dibia adi anwu ka ofeke ikechukwu iga adi kechi maka echi adi agwu agwu gaa niru nwanne mmadu kwulu neziokwu ya gazie,1
ox person wey sabi sing song,2
ojúmọ́ ire ni tòní o a dúpẹ́ lọ́wọ ọlọ́run ọba,3
dalụ nna mana dịka o si a dị anyị ma na ndị igbo naakpa ike nobodo oyibo ọfụma mana ha adịghị echeta ụlọ ya mere m ji ajụ ihe o megoro ndị igbo banyi tupu anyị etowa ya ya bụnata godu akụ ụlọ tupu m towee ya,1
you see bahkingah yandah nakeh yinki har a snapchat,0
allah tabbatar wa gida najeriya alkhairi,0
ọmọdébìnrin òní ni yóò di aya ọkùnrin kan lọ́la yó di ìyàwó tí yó bójú tó ilé ó ṣe dandan kí ọmọbìnrin bẹ́ẹ̀ ó gbẹ̀kọ́ilé,3
e be like say na like this we go settle am patronize me i dey try raise tuition fee tuition fee don increase nigeria,2
to allah ya sa ya yiyu dan fada ba cikawa agun ku ba yau muka fara jiba,0
allah yakawomana karshen wanna annoba sannan kuma inakara kira ga jamaa acigaba da sa face mask,0
tab mutanen kaduna sunyi saa da governor,0
wetin den use tey highlight wey con bright like stadium light bayi mama say na mel morgue,2
nice one ndi nwe ego,1
umuhu okabia citizenslagos branch end of the year party igbo a maka umu igbo a maka,1
who tell you say i dey vex my friend how your family send your girl some cool cash na like k,2
ṣọ́ṣọ́ olóhùn arò ti yára gbé orin kan ̀bá,3
muna roko ga ubnagiji yakaremu da yan uwa musulmi ako ina allh yzaunar da nigeria lpy,0
we are heading home i saw plantain chips only whisper wey i whisper the thing as per say e dey hungry me e don buy give me one half of what my younger brother has done for me i never even do reach am sef father bless me to pamper him too big time,2
odogwu chukwu gozie gi,1
baba cto dey the mail omo na grand entrance i wan use enter the presentation,2
chai from number one to number five all stunning lemme goan admire them again sef,2
abeg whr them dey sell better nkwobi for ibadan im craving,2
read my brothers birthday message to his wife this morning has to be the sweetest and most sincere romantic piece ive read in a while love does bring out the best in us eh in other news ive saved the message sha na wife wey i go send am to na hin remain,2
allah albarkacin wanan watan mai girma ya allah kawomana karshen wanan balain,0
allah ya jaa zamanin mai martaba,0
teeemaaa sannun ki da aiki ️,0
mukam alhamdulillah da sauki a garin abuja,0
ẹ káàárọ̀ o ọjọ́ ire o,3
if dem hype in here run well apart from chikes boo of the booless that one na,2
allah yajikan so da raham allah yayafe muso amin somma amin,0
èé ṣe tí ó fi jẹ́ wípé ẹni méjì rèjì nìkan ló tari ìtàn sí ibùdóìtakùn ìdíje ìtàn kúkúrú èdè ilẹ̀ adúláwọ̀ ẹ dákun ẹ fìtàn ránṣẹ́ kí ẹ fẹ̀bùn owó ṣara rindin tàbí kí ẹ bá ni pín in kí ẹni tí ó bá nífẹ̀ẹ́ sí i ó ba gánánní rẹ̀,3
ema fi ote ba ohun ti o dara je eje ki a fi owo sowopo ijamba ti o de ba nijeria ko kin se kekere ki amu ara wa bi okon soso ire o,3
kaiamma abun yayina jinjina ma norway,0
oba akanbi ìfọwọ́sowọ́pọ̀ ló lè mú nàíjíríà gun òkè,3
jamaa pls harkar nan ta kallon mati da kudina aciki domin kun data tawa yadawo dan allah kuje kukalla ko naci riba,0
barka de sallah im sending down your own meat abeg cue in awon temi by for my goons,2
ní wákàtí ọ̀wọ̀ yìí tí í ṣe ìrọ̀lẹ́ ọjọ́ ẹtì ọlọ́run olódùmarè yóò bá kálakú fi ẹ̀dùnun ọkànan rẹ̀ tì tí ire yóò rọ́pòo ebi ẹ kú ìrọ̀lẹ́ o ẹ̀yin adùnúnbárìn ènìyàn,3
kina wuta a kanny wood irin sosai dinnan,0
best in drawing if you dont agree you go collect slide,2
happy birthday nwannem chukwu gozie gi ogologo ndu na aru isike kai na yo,1
e ku igbadun e si ku dede iwoyi,3
bros abeg na that wey sabi dance don join our team so,2
na we dey there na we get am,2
ifediaso na nnewi o ji motor eme ogo god bless anambra anambra nwere mmadu,1
onye di ka gi onye di ka chukwu agu neche mba,1
hai god comments plenty o but any how my head dey game i sight you well for that secs for your right corner but i couldnt screen grab that part but this na your drip e also dey your dp everywhere as the song dey bomb,2
ẹ̀yin ọ̀dọ́ àwa lòpó múléró ìlọsíwájú ìdàgbàsókè ìlú wa ń bẹ lọ́wọ́ èmi àti ìwọ,3
december don reach e short like caller tune habeg oluwa calm me down with camry i nor fit shout,2
udo diri gi odogwu,1
lónìí ọjọ́ ìṣẹ́gun olúwa yó bá wa ṣẹ́ gbogbo ogun ayé wa kò ní ṣẹ́ kan kù a ó lọre a ó bọ̀ ire ọ̀nà ò ní nà wá,3
iyanu lo olorun mi my god is a miracle god,3
♬a ga m aja gị mma si na ebighebi ebighebi ruo na ebighebi♬,1
wakajugbe na see finish cause am nor vex for your girl‍️ oya compliment me next time i go try do awwww,2
allah ya kawo mana karshen tashe tashen hankula a kasarmu dama duniya baki day,0
wa gba fun oga e ni now,3
the correct ogbonge people them don show o oya na we get am,2
happy fathers day odogwu okwa ife si be ike unu bu nna aputa ekene mu nnu,1
àṣìírí òbò máa ń bò ni àṣìíríi mi á túbọ̀ máa bò sí i lágbára elédùmarè okó kì í ṣaláyí máà rí nǹkan kó oríì mi gbè mí jẹ́ kí n máa ríre kó,3
kai jamaa allah kayi mana maganin masifa,0
amara m na onye nche m no nso amara m na o rapughikwa m amara m mgbe o gaebilikwa eluwa gaamara na onye nche m di ike,1
♪ibu chukwu onye dimma ibu chukwu onye di ike ibu alpha na omega mu oo ya ka m ji na si ibu chi m o♪,1
e no matter its his intentions that matters,2
ẹṣeun ẹ kú àpọ́nlé o àwa náà kọ́ ọlọ́run ọba ni o,3
sadau inasonki zan aureki,0
ayọ̀ ni mo fẹ́ o baba olọ́run ayọ̀ máyọ̀ mi kún o ~,3
we gonna miss you so much daalụ chineke gọzie gị,1
that guy furu gi na anya gwo gwo oburo onu obele ife nora this nora that amarom ife e nyelu nwoke mmadu,1
ozugbo nu nwanyi oma daalu,1
beeni won gbudo to ro afojiri ezekwesili paapajulo a nduro lati gbo esi ti won ma fi soro ti gomina bab,3
ẹ ká alẹ́ o a ò ní ráburú lọ́dún tuntun o,3
no p bro chukwu gozie gi,1
àti pé ẹ̀ni bá mọ inú rò á mọ pẹ́ dá mo dúpẹ́ dupẹ́ olúwa,3
allah ya taimaki musulunci da musulmaika rusa kafirci da kafirai,0
classic sunday ndi mil k k k k k k k and and ndi umuaka umuaka umu chineke eee,1
ewé ẹlẹ́rọ̀ ni mo já sọ́wọ́ lóòórọ̀ yìí ẹ̀rọ̀ pẹ̀sẹ̀ ntìgbín kí ara ó rọ̀ mí nítorí dẹ̀dẹ̀ ní í rọ kókò lágbàlá ara óò tù mí dẹ̀dẹ̀,3
d way d bamteddy leo n some few dw exhousemates stay away from dis toxic reunion ehndey cant come n kee diasefleo is always on za street but u will never catch him talk anything about iti stan yall,2
a ò ní ríjàa ṣàngó o ẹ kú ọjọ́ jàkúta maferefun shango,3
allah ya kari ibadunmu ya yafe muna kurakurranmu,0
are you watching me with d using g haaaaaanyway just add small vodka to the bucket of ice make e for dey chilled,2
ònìí ni àyájọ́ọ ọjọ́ ìmọ́lẹ̀ojú kí gbogbo kówá ṣọ́ ojúu wa o,3
lmfaooo i don win themabeg dey find party make we dey fresh out go this period,2
betalicious morning my korrectest pesin and happy new month salutations to you time don reach for you to position your radio on top for the with your correct pesin make you fit collect beta inspirate and motivate for your day,2
ẹ kú orí ire ti olúborí ìbò tí ó yàn yín sípò súnkẹrẹ fàkẹrẹ anthony yìí ni mo fẹ́ pe àkíyèsíi yín sí afárá fún àwọn tí ó ń lọ sí oṣòdì ni ọ̀nà àbáyọ ẹ dákun ẹ kọ ọ́ mọ́n iṣẹ́ ìtẹ̀síwájú èkó tí ẹ ó ṣe,3
bẹ́ẹ̀ni ẹ ṣára yín látẹ̀ẹ́wọ́ kí n gbọ́ níbí,3
when my pple decided to create with this shot i was forming abeg wetin una wan do they did it anyways and i love it how do you like your we got you covered service,2
abeg make e locate me wella oooooo,2
hello how far nwanne abeg call that your nigga and ask him if he don send the,2
allah ya kara arzuki sadau,0
ọlọ́un yóó mọ́ọ fi ìbùkúnun rẹ̀ sóríi ẹnì kọ̀ọ̀kan wa pátápátá porongodo ìbùkún ńláńlá ìbùkún kànkà ìbùkún fẹ̀rẹ̀gẹ̀dẹ̀ ìbùkún gbàràgàdà ìbùkún fẹ̀nfẹ̀ ìbùkún ẹ̀rìmọ̀ ìbùkún kọ̀bìtì ìbùkún kìrìbìbì ìbùkún gbàngbà ìbùkún kẹ̀nkẹ̀ ìbùkún,3
you sabi wetin dey my mind,2
sachaam obim onye nwem,1
